# size in energy 501
2.19840e+01, -1.06364e+01
2.19980e+01, -1.06449e+01
2.20120e+01, -1.06534e+01
2.20260e+01, -1.06619e+01
2.20400e+01, -1.06704e+01
2.20540e+01, -1.06790e+01
2.20680e+01, -1.06875e+01
2.20820e+01, -1.06961e+01
2.20960e+01, -1.07046e+01
2.21100e+01, -1.07132e+01
2.21240e+01, -1.07218e+01
2.21380e+01, -1.07304e+01
2.21520e+01, -1.07390e+01
2.21660e+01, -1.07477e+01
2.21800e+01, -1.07563e+01
2.21940e+01, -1.07650e+01
2.22080e+01, -1.07736e+01
2.22220e+01, -1.07823e+01
2.22360e+01, -1.07910e+01
2.22500e+01, -1.07997e+01
2.22640e+01, -1.08084e+01
2.22780e+01, -1.08171e+01
2.22920e+01, -1.08258e+01
2.23060e+01, -1.08345e+01
2.23200e+01, -1.08433e+01
2.23340e+01, -1.08520e+01
2.23480e+01, -1.08608e+01
2.23620e+01, -1.08696e+01
2.23760e+01, -1.08784e+01
2.23900e+01, -1.08871e+01
2.24040e+01, -1.08959e+01
2.24180e+01, -1.09048e+01
2.24320e+01, -1.09136e+01
2.24460e+01, -1.09224e+01
2.24600e+01, -1.09312e+01
2.24740e+01, -1.09401e+01
2.24880e+01, -1.09489e+01
2.25020e+01, -1.09578e+01
2.25160e+01, -1.09666e+01
2.25300e+01, -1.09755e+01
2.25440e+01, -1.09844e+01
2.25580e+01, -1.09932e+01
2.25720e+01, -1.10021e+01
2.25860e+01, -1.10110e+01
2.26000e+01, -1.10199e+01
2.26140e+01, -1.10288e+01
2.26280e+01, -1.10378e+01
2.26420e+01, -1.10467e+01
2.26560e+01, -1.10556e+01
2.26700e+01, -1.10645e+01
2.26840e+01, -1.10735e+01
2.26980e+01, -1.10824e+01
2.27120e+01, -1.10914e+01
2.27260e+01, -1.11003e+01
2.27400e+01, -1.11093e+01
2.27540e+01, -1.11182e+01
2.27680e+01, -1.11272e+01
2.27820e+01, -1.11361e+01
2.27960e+01, -1.11451e+01
2.28100e+01, -1.11541e+01
2.28240e+01, -1.11631e+01
2.28380e+01, -1.11721e+01
2.28520e+01, -1.11810e+01
2.28660e+01, -1.11900e+01
2.28800e+01, -1.11990e+01
2.28940e+01, -1.12080e+01
2.29080e+01, -1.12170e+01
2.29220e+01, -1.12260e+01
2.29360e+01, -1.12350e+01
2.29500e+01, -1.12440e+01
2.29640e+01, -1.12530e+01
2.29780e+01, -1.12620e+01
2.29920e+01, -1.12710e+01
2.30060e+01, -1.12800e+01
2.30200e+01, -1.12891e+01
2.30340e+01, -1.12981e+01
2.30480e+01, -1.13071e+01
2.30620e+01, -1.13161e+01
2.30760e+01, -1.13251e+01
2.30900e+01, -1.13341e+01
2.31040e+01, -1.13431e+01
2.31180e+01, -1.13521e+01
2.31320e+01, -1.13612e+01
2.31460e+01, -1.13702e+01
2.31600e+01, -1.13792e+01
2.31740e+01, -1.13882e+01
2.31880e+01, -1.13972e+01
2.32020e+01, -1.14062e+01
2.32160e+01, -1.14152e+01
2.32300e+01, -1.14242e+01
2.32440e+01, -1.14332e+01
